id,name,host name,borough,construction year,house rules,room type,price,minimum nights,last booking
25940443,The Feel Good in Ridgewood,Saba,Queens,2005,"No smoking No pets  No parties No extra guest No loud music No opening of windows Please be aware: This is an old fashioned building, the elevator is small and slow There is no central AC, but 2 efficient window units This is downtown Boston, you may hear some noise of people in the streets",Private room,699,1,2019-07-06 01:36:37
25949832,Large Private room - Convenient and safe location,Jean,Queens,2015,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",Shared room,734,2,2019-05-18 09:20:04
25950384,Magnificent 1Bedroom in the Lower East Side,Safia,Manhattan,2022,Guests should do dishes.,Entire home/apt,1018,14,2019-07-07 10:25:58
25951489,Super Cute Studio with Amazing View of Manhattan,Jess,Queens,2021,Just the basics -  No Smoking. No Pets. No Parties.  Respect our home and our neighbors. Kids are welcome but the house isn't 'child-proofed',Entire home/apt,823,10,2019-05-23 04:53:17
25952041,Summer home in NYC 5-Bedroom Private House,Carrie,Queens,2007,Please treat my apartment as if it were your own.,Entire home/apt,432,2,2019-07-03 06:34:54
25952593,The Clifton Place,Earl,Brooklyn,2004,No Smoking.  No Pets.,Private room,764,2,2019-06-25 16:58:59
25954802,Beautiful new 2 bed in East Williamsburg,David,Brooklyn,2017,No Smoking.  No Pets.  Guest must be able to pick up keys from leasing office tomorrow before 6PM.,Entire home/apt,681,6,2019-06-13 20:34:42
25955907,New York City!!! Luxury Bedroom!!,Luke,Manhattan,2015,No Smoking,Private room,1197,4,2019-05-17 06:11:56
25963639,BRIGHT DESIGNER FLAT heart of Greenwich Village,Alex,Manhattan,2018,No pets and No smoking in the room. thanks.,Entire home/apt,127,3,2019-07-01 23:40:35
25964744,Charming Garden Flat in the Heart of Chelsea,Holly,Manhattan,2006,"Must love dogs :) NO SMOKERS/SMOKING/DRUG USE Check-in time during the week has to be after 2 pm. I am flexible on the weekends and with check out times.  Other than that, be respectful and have fun in Boston.",Entire home/apt,1101,3,2019-06-30 09:13:44
25967505,Comfy and Classic Brooklyn Brownstone 1 Bedroom!,Eve,Brooklyn,2015,"Please Note: This unit was just renovated last year and it comfortably accommodates 2 guests, but up to 3 guests are permitted if you so desire (two guests in the bedroom and 1 guest on the available queen size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm is not a must, but a nice gesture. Please be considerate of our next guests who will be staying after you, i",Entire home/apt,1122,3,2019-06-18 10:04:57
25968058,New 2 Bedrooms Apt Right in Times Square,Tom,Manhattan,2015,- Concierge available between 8am and Midnight,Entire home/apt,709,3,2019-06-23 14:54:32
25968610,My NYC Dream Home II,Sandra,Brooklyn,2014,- Concierge available between 8am and Midnight,Entire home/apt,939,3,2019-07-01 05:02:42
25969162,Artist's Loft! A+ Location!  Central Park/5th ave!,John Ghaddie,Manhattan,2007,Please note there is no elevator in this building and there are indeed stairs. And the stairwells are rather narrow. Do not book if either of these are a problem for you.,Entire home/apt,420,31,2019-06-16 00:34:00
25970819,Spacious 1 bedroom apartment 15min from Manhattan,Regan,Queens,2004,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees. ",Entire home/apt,787,3,2019-05-24 14:27:09
25973581,Cozy 2 Bedroom Condominium,Sammy,Manhattan,2020,This is our home and we request that you treat the apartment and our belongings with respect during your stay. It is a quaint and quiet brownstone and we would appreciate your keeping the volume low for the neighbors.,Entire home/apt,55,1,2019-06-21 02:24:08
25974133,LOVELY 1 BED APT,Oscar,Queens,2011,No smoking inside (fine on the deck provided you are respectful by throwing away cigarette butts) No parties No use of grill on deck,Entire home/apt,558,2,2019-07-01 11:31:50
25975237,Comfortable Studio! Easy Access to Manhattan!,Zack,Queens,2004,"This is a quiet, residential building. Please respect myself and other tenants by keeping your airbnb activities in the building to yourself. ",Entire home/apt,296,2,2019-06-23 10:59:33
25976894,Comfortable home for all your needs!!!,Lyuba,Manhattan,2012,Please do not smoke in the home. Please leave the trash in the trash bag at the end of your stay.,Entire home/apt,528,1,2019-06-23 14:14:44
25979104,Cozy & Charming Oasis in Williamsburg Brooklyn,"Jimmo, Ames",Brooklyn,2017,For your privacy host will not greet you unless you want to meet host. The apartment is separated in two by a long hallway and black room divider. Guest are NOT  allowed to go past the black room divider. 1) Upon arrival ring door bell and someone will buzz to unlock and let you into the apartment building.  2) Walk into the apartment.  3) Directly ahead will be your room. The light switch is in the room on the right of the room door . Also above light switch is the heat thermometer for the room and a air conditioner in the window. 4) Keep room door closed. 5) Pick up the keys that are in the Lotus leaf bowl on top of the desk next to the lamp. 6) keys to the lobby door (large key) apartment door (medium key) and room (small key) 7) The bathroom is directly on the left of the room. 8) Keep bathroom door closed when your occupied in there. 9) The microwave and refrigerator are in the closet. 10) Toiletries are in the closet and are for your use. 11) Cold water bottles in the refrigerato,Entire home/apt,223,3,2019-07-01 22:09:49
25980208,靠近机场交通方便双人房#3,Lynn L,Queens,2011,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",Private room,200,1,2019-06-07 22:30:07
25981865,King's Airbnb,Roger,Brooklyn,2008,No smoking in house.  No parties.  Please be courteous and respectful to our neighbors.  Please leave the apartment in the same clean condition that you found it. Have a great time in Boston and come home to Fenway!,Entire home/apt,783,2,2019-07-07 15:44:58
25982417,Massive One Bedroom with Office /Yoga Room /Yard,Alexa,Brooklyn,2022,Absolutely no smoking and no pets,Entire home/apt,924,3,2019-06-19 05:26:58
25982970,Queens Village Morden 93,Qing,Queens,2020,No shoes in the bedroom and in the bathroom please!,Entire home/apt,775,1,2019-06-24 04:34:32
25985731,Comfortable Private Room & Bathroom En-suite,Shasha,Brooklyn,2009,- We are young professionals who like to keep our home neat and quiet. We'll likely be working from home at times during your stay and we ask you to respect us the same way we'll respect you. No shoes from outside worn inside the house (indoor shoes are okay). No smoking. No pets.,Private room,307,1,2019-05-23 07:29:00
25987388,Sun-filled gem near the water and transportation,Karuna,Brooklyn,2014,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",Private room,774,7,2019-06-29 10:16:48
25990702,Beautiful studio next to Manhattan NY!,Evelyn,Queens,2016,"- This is a quiet, residential building. Guest need to be conscious of this. - Host must know arrival time.  No arrivals after 10 pm",Entire home/apt,1103,3,2019-06-24 11:32:59
25994568,Private furnished room with skylight,Jennifer,Brooklyn,2006,No smoking inside No parties  No additional guests without approval  Please be respectful and clean,Private room,664,1,2019-07-05 10:27:32
25997882,Cozy 2 Bedroom in the East Village,Andriy,Manhattan,2010,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",Entire home/apt,1177,1,2019-07-08 07:31:37
25998434,Cozy Bedroom NYC,Lila,Manhattan,2018,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",Private room,1127,5,2019-07-05 15:06:04
26000643,"Large, clean and tasteful apartment in Gramercy","Jenny, Lynne",Manhattan,2004,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees. ",Entire home/apt,792,1,2019-06-30 22:06:18
26001196,Fabolous 1bd Apartment in Upper East Side New York,Victor,Manhattan,2021,"Our neighbors are easy going but also relatively quiet, so if you can keep that vibe, all will be well. Also, please no smoking, and absolutely no pets.",Entire home/apt,552,3,2019-06-13 23:04:40
26001748,STUNNING 4 BEDROOM DUPLEX LUXURY BUILD. ROOF & GYM,Javier,Brooklyn,2005,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",Entire home/apt,148,3,2019-06-22 20:48:40
26003405,Beautiful Duplex North of Chelsea (Penn Station),Bani,Manhattan,2022,"Be considerate of others.  Quiet hours after 10 pm.  No smoking. Super Strict 30 Days: 50% refund up until 30 days prior to arrival, except fees Note: The Super Strict cancellation policy applies to special circumstances and is by invitation only. Cleaning fees are always refunded if the guest did not check in. The Airbnb service fee is non-refundable. If there is a complaint from either party, notice must be given to Airbnb within 24 hours of check-in. Airbnb will mediate when necessary, and has the final say in all disputes. A reservation is officially canceled when the guest clicks the cancellation button on the cancellation confirmation page, which they can find in Dashboard > Your Trips > Change or Cancel. Cancellation policies may be superseded by the Guest Refund Policy, safety cancellations, or extenuating circumstances. Please review these exceptions. Applicable taxes will be retained and remitted.",Entire home/apt,1194,5,2019-06-29 05:36:43
26003957,Room in 4 bed 2 bath by J train with Queen bed,Luis Enrique,Brooklyn,2011,"NO loud parties. NO smoking in the condo, hallways, stairwells, or even on the front steps! Building occupants are allergic to smoke! This is ideal for ONE person, comfortable queen sized bed. Longer Bookings Preferred(Per Condo By-Laws and neighbors) preferred. We do not respond to requests for only a few nights stay! Thanks.",Private room,942,15,2019-05-13 01:51:09
26005614,Your Dreamaker on Times Square NYC,Dennis,Manhattan,2016,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",Private room,393,1,2019-07-01 20:35:07
26007823,"Awesome, Large, Sunny
Three Bedroom House!!!",Allison,Brooklyn,2005,"Overall please treat the apartment as you would you own home, Keeping it as clean and tidy as you found it. Please clean up before checking out. Any major clean-up service required may be deducted from the deposit. No Loud / Large Parties . Please include the number of people who will be staying before you reserve this apartment. No extra guests other than the maximum 2 allowed who booked All smoking should be done outside, as this is a smoke free enviroment.",Entire home/apt,675,3,2019-06-28 10:51:07
26009480,"Leafy, Quiet One Bedroom, W. Village",Amanda,Manhattan,2017,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will apply if this rule is broken.",Entire home/apt,100,30,2019-06-30 14:05:15
26013346,Beautiful private room 20-25 min from Times Square,Valentina,Manhattan,2022,"The rules of the house are pretty basic: treat it like your own and please keep things tidy.  Like any city apartment, the walls can be a bit thin, so guests are encouraged to keep things to a reasonable volume and be respectful of my neighbors. I have some pretty annoying allergies, so no pets are allowed.",Private room,480,1,2019-06-28 20:26:07
26013898,BIG ROOM GREAT LOCATION,Cc,Brooklyn,2020,No smoking No pets We don't charge a cleaning fee - guests are expected to contribute to light cleaning and maintenance for comfort of guests after them!,Private room,887,2,2019-06-29 10:50:02
26015555,Entire 1 Bedroom Apartment with Rooftop Access,Rosie,Brooklyn,2019,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",Entire home/apt,290,1,2019-06-24 07:35:50
26017765,"Cozy, renovated Upper East Side apartment",Cristina,Manhattan,2020,No Smoking.,Entire home/apt,529,2,2019-07-05 10:52:38
26020526,Private Room in prime Brooklyn,Satish,Brooklyn,2017,"Please clean your dishes, alternate who takes the trash out, don't make too much noise when others go to sleep. Simple rules.",Private room,979,1,2019-05-20 10:05:45
26027154,Newly Renovated Modern Home,Keymi,Manhattan,2004,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Private room,476,1,2019-05-28 23:20:31
26031020,Wonderful Williamsburg,Yus,Brooklyn,2020,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Private room,440,1,2019-06-01 04:34:36
26032677,Pann Station \ Javits Center Apartment,Nyelli,Manhattan,2006,Check-in is after 3 PM Check-out is before 11 AM,Entire home/apt,1108,2,2019-06-14 14:29:43
26034334,Kings Highway Cozy House,DeAnn,Brooklyn,2009,No pet is allowed No smoking Please be respectful of the neighbors as it's a quiet building You can use the kitchen to cook.,Private room,1143,1,2019-06-02 20:37:18
26036543,"Cozy room at Downtown Manhattan, Chinatown, Soho",Cherry,Manhattan,2021,"No shoes in the apartment, please",Private room,937,1,2019-06-09 02:56:40
26039304,Massive 3 BR/2 BR + Dinning Room Prime Manhattan,Joel,Manhattan,2009,"No smoking Not suitable for pets No parties or events Check-in is after 3PM Be a good ambassador of your country. :) Due to the fact that the building is purely residential, guests are expected to respect at all times the peace and privacy of the neighbors. Principal Rules: 1) Strictly a non-smoking/ shoe-free apartment. 2) No pets allowed  3) We have zero tolerance disturbance policy, so please do not disturb the residents of the building and avoid any noisy behavior after 9:00 pm and before 9:00 AM. We reserve the right to abort the service without refund if any established complain arrives to us from the neighbors.  4) Guests are not permitted to allow other people into the apartment 5) Any property damage shall be paid in full  6) Please DO NOT send any personal mails/package to the address during your stay. (We had lots of issues from the previous guests) Please Contact us for the further arrangement if you have any mailing request before your trip. We really hope that you enjoy y",Entire home/apt,1131,30,2019-05-14 20:55:30
26039857,Renovated with your own bathroom next to Columbia!,Paola,Manhattan,2015,We are young professionals who like to keep our home neat and quiet. We'll likely be working from home at times during your stay and we ask you to respect us the same way we'll respect you. No shoes inside the house.  No smoking. Service pets are ok.,Private room,545,1,2019-07-04 14:37:22
26043723,Easy Breezy Beautiful Crown Heights One Bedroom,Meeks,Brooklyn,2011,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",Private room,997,1,2019-07-06 06:31:40
26046484,"Inviting , Cozy and Clean and room like home.",Salome,Manhattan,2019,May add extra guests (please contact for more info),Private room,186,3,2019-07-03 05:05:26
26047589,Clean and Sunny room in Astoria,Michelle,Queens,2016,No smoking and no pets please.,Private room,246,2,2019-06-22 09:03:28
26048141,Hotel-like Small PrivateRoom Single Bed 25 Min NYC,David,Queens,2013,Not too loud. No 'house rules' necessary as long as general nice manners are followed.,Private room,736,1,2019-07-01 11:09:04
26049246,Sanctuary Studio in Long Island City,Sylvia,Queens,2009,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Entire home/apt,858,2,2019-06-04 19:57:52
26049798,Cozy bedroom in the hearth of NYC!,Veronica,Manhattan,2005,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",Private room,399,5,2019-07-05 01:29:53
26050903,Sleep comfort,John,Brooklyn,2013,"This is a quiet building of professionals (no student renters allowed), so those looking for a place to host large parties, please consider other options.",Private room,433,3,2019-05-20 01:32:55
26051455,步行9分钟到缅街中心的独立电梯房,Jungyen,Queens,2006,"You are my guest - please behave as such!  This is where I live. - No neighbor-disturbance-level noise past 11:00PM - No pets of any kind - No smoking - Use the kitchen, not the food (it is ours) - Clean up spills and dishes - No illegal drugs or substances",Private room,875,1,2019-06-24 19:54:33
26062501,Digital Nomad Artist Studio (Cat Lovers Only),Karina,Brooklyn,2008,- Please call / send message to arrange meeting for check in - Check in 3 pm - 11 pm - Check out by 11 am on last day,Private room,406,2,2019-05-18 01:27:41
26069128,Private bedroom with private bathroom in Brooklyn,Fernanda,Brooklyn,2007,"no smoking, no pet, keep clean",Private room,274,3,2019-06-11 12:53:36
26069681,Bay Ridge private house,Sophia,Brooklyn,2005,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",Entire home/apt,121,2,2019-07-07 11:25:17
26071338,Art-Gallery Penthouse: 3BD Home in Midtown East,Yves,Manhattan,2005,Please clean up before checking out. Any major clean-up service required may be deducted from the deposit.  No Loud / Large Parties . This is a smoke free enviroment. very quiet building with friendly neighbors,Entire home/apt,206,5,2019-06-17 02:31:21
26072442,Mott Haven Dorm BB,Orit,Bronx,2012,"Please leave the apartment neat as you found it.  Put your sheets and towels in the hamper in the guest closet. If you've prepared food and there are leftovers, be sure to place them in the trash. Better yet, bring the trash and recyclable items downstairs and put them into the appropriate containers in the driveway out back.  Thank you, Deborah",Shared room,259,1,2019-05-25 23:25:45
26072995,Cozy room in  Elmhurst,Carlos,Queens,2015,"Please, no smoking indoors. Do not climb onto the fire escape because the police who routinely walk around will fine you $350.  If you're unsure about anything, just ask! I'm here to help :)",Private room,302,1,2019-05-26 18:50:12
26075756,Mott Haven Dorm DD,Orit,Bronx,2022,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",Shared room,598,1,2019-05-21 14:23:56
26076308,Luxury Private Bedroom + Private Bathroom,Eri,Manhattan,2013,No excess noise Smoking Allowed Drinking Allowed Respect your room mates  No Drugs Respect your neighbours,Private room,510,2,2019-06-25 07:24:52
26077965,Bohemian Artist in Ridgewood,Douglas,Queens,2005,Quiet time in our building is from 10pm-8am.,Private room,282,1,2019-07-07 09:29:07
26079070,prime central park location - 2 mins to subway,Ariana,Manhattan,2015,Please do not play any of the guitars in the room.,Entire home/apt,513,1,2019-06-28 11:04:17
26079622,哥伦比亚大学附近步行3分钟高档公寓主卧暑期降价转租,Ing,Manhattan,2011,Always lock the front door and the apartment door. Always enter/exit through the front door. Don't smoke in the house. Don't leave dirty dishes.  Tidy the kitchen when done and leave dishes ti dry in the dishwasher rack.  Feel free to use the dishwasher.  Detergent is under the sink.,Private room,367,3,2019-06-22 14:09:48
26080174,NEW! Chic Designer Vanilla,Jack,Manhattan,2004,"When you arrive, the keys will be in a lock box outside. Please return keys to that lock box upon your departure.",Private room,607,4,2019-07-07 09:26:21
26082384,Suit3,H Ai,Queens,2009,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",Private room,1001,1,2019-06-21 05:11:45
26085697,M's Place,Medina,Queens,2021,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",Entire home/apt,1124,2,2019-07-05 10:14:46
26087907,Charming Studio in Meatpacking District/Chelsea,Elizabeth,Manhattan,2004,Like they are in their own home!!! Please respect! This is not a hotel! Be neat & clean,Entire home/apt,993,2,2019-06-23 01:32:53
26088459,Ins Style Duplex Apt bedroom w/ private bathroom,Yahan,Queens,2011,We expect guests to respect our neighbors and not be overly loud. No parties please. Absolutely no smoking.,Private room,773,1,2019-07-06 00:36:30
26092325,New Studio on Historic  Street,Sherley,Brooklyn,2008,Please take care of and respect the apartment as if it were your own home. We expect guests to be courteous of the other residents of the building. Both the building and apartment are strictly non-smoking. No pets allowed. Please do not use the hair dryer in the bathroom.,Private room,582,2,2019-05-27 13:26:39
26093982,Cozy one bedroom apartment with modern touch!,Omwattie,Brooklyn,2005,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Entire home/apt,127,2,2019-06-18 18:17:24
26094534,Sun-drenched Brooklyn town home large 3 bedroom,Rick,Brooklyn,2019,"No shoes in the apartment, please",Entire home/apt,655,2,2019-07-06 18:20:28
26098953,Brooklyn Art Cove,Samantha,Brooklyn,2018,I expect my guests to treat the space as  if it was their own house. Please keep it clean and organized when you leave the way it was.,Private room,237,1,2019-06-02 03:50:55
26108342,UN Artists Full Floor Loft - 3 Bedroom/2 Bath,"Will, Kelly",Manhattan,2014,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Entire home/apt,952,3,2019-06-08 22:13:50
26108894,Sunny Private Room in Huge Manhattan Apartment,Leo,Manhattan,2019,"No smoking, no pets. No jumping on bed or couch.  Used toilet paper, paper towel , and sanitary napkins need to be disposed in trash can not in toilet. Thank you for  treating my home with respect .",Private room,665,2,2019-07-04 08:02:25
26111103,"Entire home in Crown Heights, Brooklyn",Margarita,Brooklyn,2008,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will apply if this rule is broken.",Entire home/apt,273,2,2019-06-22 18:47:20
26116074,"Cozy Studio in Manhattan, Upper East Side",Marie,Manhattan,2018,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10 pm.  No pets. It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",Entire home/apt,1167,1,2019-06-30 16:01:43
26116626,Cozy and bright room with a spectacular view,Fabio,Brooklyn,2022,Absolutely no smoking/drugs Keep the place as clean as you found it Keep the noise down at night,Private room,571,5,2019-06-08 01:35:28
26119388,Mott Haven Dorm EE,Orit,Bronx,2008,"- It is just the couch you will be sleeping on, but you will have access to the rest of the house i.e bathroom and kitchen. 3 of us live here and are very friendly! But as you can see from the pictures, our place is spacious. - We are not allowed to make extra copies of keys so you just need to coordinate with one us when you need to be let in. We are flexible and willing to accommodate you. Our place is meant for short visits, a few days tops so you don't have to pay crazy Boston hotel prices. -We provide clean sheets, a pillow, and blankets to make your stay as comfortable as possible -New Rule 7/27: I didn't realize how many bookings I would get, so I ask that you check in and check out before or at 10:00 AM on the days of your reservation. If other accommodations are needed, please contact me! If not, I will plan for a 10:00 AM arrival and a 10:00 AM departure. I'm very flexible and can wake up early or late to let you in, but I just need to know in advance!",Shared room,1055,1,2019-06-21 00:55:52
26119940,West Village Garden Studio-,Trey,Manhattan,2013,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",Entire home/apt,298,2,2019-06-26 15:35:16
26121597,"Premier room in Downtown NYC, Spacious and Private",Cherry,Manhattan,2021,We have two kids. We will be respectful to Guests and expect you to be the same. Its a 3 floor house and we live in the top floor so you will have quiet time. Kids go to Daycare all day.,Private room,1010,1,2019-06-21 16:01:09
26122702,Brooklyn Home,Daniel,Brooklyn,2018,"No pets.  No parties. No smoking. No alcohol consumption above 2 beers or the equivalent per night.  No loud music after 10pm, please, the building is full of Graduate students who study late at night.",Private room,608,1,2019-05-20 05:46:46
26123254,Modern elegant Studio in ❤ of West Village,Vitalika,Manhattan,2004,I ask to be respectful to neighbors.  To leave everything as it was when arrived.  Make yourself at home.,Entire home/apt,851,2,2019-07-02 11:14:03
26124911,New! Modern Midtown East Sanctury,Manvi,Manhattan,2010,"No disturbance When talking on the phone, please do it in your room with door closed Please walk, don't run the stairs Close all doors gently please Recycling/trash put in separate bags (provided) Guest confirms he/she is a non-smoker No smoking anywhere in or out of the house No perfume/cologne, scented laundry detergent allowed Unscented product available No guests/visitors any time, no shared rooms (one person per room) Guests will be liable for any damages they cause Very light kitchen use Please conserve natural resources Stove cooking is not possible Misrepresentation will result in cancellation at your expense",Entire home/apt,321,2,2019-06-09 20:14:03
26127672,The Secret Garden,Na'ama,Manhattan,2009,Clean up after oneself Be respectful Be courteous of neighbors,Private room,1179,1,2019-06-24 20:19:40
26128225,Amazing location apt in NYC part2 Women only!,Estrella Y.,Manhattan,2018,"Please just keep your area reasonably clean and pick up after yourself. Nothing special. All the kitchen appliances that are there are available for your use. Just wash your dishes and pick up any trash you have. If something has happened don't feel embarrassed, just let us know and we'll take care of it. Also no smoking and no loud parties. Come, enjoy yourself and have fun.",Private room,388,3,2019-06-16 00:05:19
26129881,Village: Cozy Spacious Condo.,Gabriel,Manhattan,2019,"No smocking inside, no party, no loud music after 11PM.",Entire home/apt,943,3,2019-07-07 04:12:01
26130434,Sublet in the upper west side,Abdulla,Manhattan,2022,No smoking indoors (a big porch with seating available for smokers)  Guests are expected to clean up after themselves in the bathroom and in the kitchen.,Private room,213,1,2019-06-21 21:52:55
26131538,"NY Oasis With Patio. Near Park, Dining & More!",Adelaida,Manhattan,2005,Quiet building.,Private room,435,5,2019-06-30 09:50:46
26132091,"2 bedrooms-Apartment @ Brooklyn, Near D Subway",Artie,Brooklyn,2011,"This is my full-time residence, I appreciate that you treat the home as if it is your own. Please note that I have a dog and pets are allowed so if you have any Pet allergies no need to inquire. Please leave locked drawers and closets alone, all non-locked items as they were, and contact me immediately with any question or concerns. Please no open flames, candles, incense, etc. and no smoking.",Entire home/apt,176,9,2019-07-06 13:27:24
26132643,Mott Haven Dorm FF,Orit,Bronx,2008,Welcome to my home. I hope you will treat it as you would your own.,Shared room,633,1,2019-06-23 19:59:08
26134300,Upper East Side! Studio Near Museum Mile!,Tara,Manhattan,2021,"We love guests who are respectful, clean up after themselves, and understand that we work from home so although we may be physically present in the home, we might be preoccupied with our work. No smoking or drugs of any kind, even outside. ",Entire home/apt,357,30,2019-06-01 04:38:57
26135404,Private Lrg bedroom shared aprtmnt 12mins from NYC,Dion,Queens,2021,No Tobacco,Private room,1196,1,2019-05-19 05:00:57
26136509,"Home away from home, cozy and amenable.",Rene,Brooklyn,2017,"• No parties or events • No smoking This is a smoke-free house but you are welcome o smoke on the balcony, Pleas keep it clean. If you have a pet please let me know and I would be happy to consider. I hope to make your stay as easy and comfortable as possible. Please email me  anytime if you have any questions!",Entire home/apt,1157,4,2019-06-23 21:26:42
26138166,Central park North Two Bedroom,Nina,Manhattan,2018,"Non-smoker only Perfume/cologne/scented product not allowed Mild scent deodorant OK but no sprays If guest cases damages, the host can claim under the law of MA",Entire home/apt,720,3,2019-07-05 10:20:49
26139271,Hostal Home - Welcome Home,Jasmina,Queens,2019,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",Private room,168,1,2019-06-23 13:53:07
26139823,BEST LOCATION IN MANHATTAN!! COZY ONE BEDROOM!!,Israel,Manhattan,2010,"- Clean up after yourself, be respectful, and there will be no problems!",Entire home/apt,665,3,2019-07-05 15:00:14
26142032,Fantastic Apartment in Greenpoint,Athena,Brooklyn,2014,"Please keep shoes off while inside. Food should be kept in the kitchen/dining area. Be mindful of our great neighbors and keep noise to a reasonable level. No pets or smoking, please!",Entire home/apt,827,3,2019-06-22 01:31:06
26143137,Cuarto con ambiente Familiar solo adultos,Edmea Valeria,Queens,2018,"Please keep the apartment clean for the next guest. Remove the trash to the dumpster, take the bed linen off the bed and drop into the laundry basket in the restroom. There's a coin operated laundry on the same floor. $1.75 washer and $0.75 drier. You can find the detergent in the small closet by the front door. feel free to use the laundry room if you need to. Thank you and have a nice stay in Boston",Private room,457,1,2019-07-02 06:18:24
